file,status,time
01_Data_Source\registry\source_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
01_Data_Source\registry\source_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
01_Data_Source\registry\source_registry.pynotepad,UNKNOWN,2026-07-28 21:09:30.365298
01_Data_Source\reports\data_source_acceptance_report.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
01_Data_Source\pipeline\__pycache__\source_scanner.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.365298
01_Data_Source\pipeline\__pycache__\source_validator.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.365298
02_Data_Platform\data_loader\data_loader.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_loader\__init__.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\dataset_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\dataset_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\dataset_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\data_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\__init__.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\__main__.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\integration\platform_bootstrap.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\metadata\data_platform_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\metadata\metadata_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\metadata\metadata_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\metadata\metadata_schema.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\pipeline\data_pipeline.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\raw\raw_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\raw\raw_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\raw\raw_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\raw\raw_scanner.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\registry\data_platform_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\registry\data_platform_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\storage_engine\storage_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\storage_engine\storage_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_loader\engine\loader_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_loader\formats\csv_loader.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\__pycache__\dataset_manager.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\__pycache__\dataset_registry.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.365298
02_Data_Platform\data_manager\__pycache__\data_manager.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.365298
02_Data_Platform\metadata\lineage\data_lineage.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\metadata\lineage\lineage_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
02_Data_Platform\raw\__pycache__\raw_registry.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.365298
02_Data_Platform\raw\__pycache__\raw_scanner.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.365298
02_FEATURE_LAYER\database\feature_store.db,UNKNOWN,2026-07-28 21:09:30.365298
03_Data_Governance\Architecture_Baseline\Football_AI_OS_AI_Workflow_Governance_V1.0.md,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\Architecture_Baseline\Football_AI_OS_Betting_Intelligence_System_Omega_V3.2_Baseline.md,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\Architecture_Mapping\Football_AI_OS_Architecture_Mapping_V1.0.md,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\audit\audit_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\audit\audit_rules.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\Change_Control\Architecture_Change_Log.md,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\Change_Control\CHANGELOG.md,KEEP,2026-07-28 21:09:30.365298
03_Data_Governance\Change_Control\Version_Record.md,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\controller\governance_controller.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\lineage\lineage_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\lineage\lineage_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\Project_Control\Football_AI_OS_Migration_Development_Roadmap_V1.0.md,KEEP,2026-07-28 21:09:30.365298
03_Data_Governance\Project_Control\Football_AI_OS_Project_Control_Baseline_V1.0.md,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\quality\quality_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\registry\audit_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\registry\data_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\registry\governance_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\registry\lineage_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.365298
03_Data_Governance\registry\quality_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\registry\validation_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\reports\audit_report.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\reports\governance_status.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\reports\lineage_report.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\reports\quality_report.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\reports\validation_report.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\validation\rules.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_Data_Governance\validation\validation_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
03_MODEL_LAYER\analysis\accuracy_tracker_V2.11.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\analysis\roi_analyzer_V2.11.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\confidence_model\confidence_engine_V2.0.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\database\model_store.db,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\database\model_store_v23.db,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\fusion_engine\fusion_engine_V2.3.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\market_model\market_value_model_V1.0.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\reports\model_feedback_report_V2.11.json,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\risk_model\risk_engine_V2.0.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\runtime\model_feedback_runtime.db,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\legacy_import\01_Data_Engine\data_engine\dixon_coles.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\legacy_import\01_Data_Engine\data_engine\elo_engine.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\legacy_import\01_Data_Engine\data_engine\poisson_engine.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\legacy_import\03_Machine_Learning\XGBoost\xgboost_engine.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\legacy_import\03_Machine_Learning\XGBoost\xgboost_fusion_engine.py,KEEP,2026-07-28 21:09:30.366295
03_MODEL_LAYER\legacy_import\03_Machine_Learning\XGBoost\xgboost_fusion_v2_engine.py,KEEP,2026-07-28 21:09:30.366295
04_Data_Processing_AI\cleaning\cleaning_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\cleaning\cleaning_rules.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\controller\processing_controller.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\data_intelligence_engine\data_intelligence_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\data_intelligence_engine\data_router.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\data_intelligence_engine\feature_selector.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\data_intelligence_engine\intelligence_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\data_intelligence_engine\model_interface.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\dynamic_feature_weight_engine\feature_weight_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\dynamic_feature_weight_engine\model_weight_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\dynamic_feature_weight_engine\weight_calculator.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\dynamic_feature_weight_engine\weight_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_engine\feature_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_engine\feature_rules.json,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\backtest_dataset_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\database_connection_pool.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\database_connector.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\database_health_monitor.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\database_migration_manager.py,KEEP,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\dataset_split_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\data_promotion_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\data_source_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\elo_history_feature_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\environment_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_anomaly_detector.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_api_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_audit_logger.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_auto_generator.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_cache_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_context_builder.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_crud_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_database_connector.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_database_health_check.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_database_reader.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_database_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_database_session.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_dataset_builder.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_dataset_builder_v2.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_dataset_exporter.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_dataset_generator.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_dataset_reporter.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_dataset_schema_validator.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_dataset_version_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_data_ingestion.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_data_loader.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_drift_detector.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_feature_generator.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_feedback_optimizer.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_importance_analyzer.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_ingestion_scheduler.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_interaction_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_lineage_tracker.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_loader.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_loader_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_match_reader.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_model_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_model_interface.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_model_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_optimizer.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_pattern_miner.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_pipeline.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_pipeline_runner.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_probability_schema.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_quality_monitor.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_quality_reporter.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_quality_rules.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_query_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_query_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_reduction_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_request_router.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_response_formatter.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_schema.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_selector_ai.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_service.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_service_health.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_snapshot_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.366295
04_Data_Processing_AI\feature_store\feature_store.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\feature_table_mapper.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\feature_time_series_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\feature_validation_service.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\feature_validator.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\feature_version_manager.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\historical_feature_builder.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\historical_feature_database.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\historical_feature_registry.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\historical_feature_repository.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\historical_feature_repository_v2.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\historical_feature_table_creator.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\home_away_feature_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\intelligent_feature_store.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\model_feedback_collector.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\model_training_exporter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\prediction_error_analyzer.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\production_release_checker.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\team_form_feature_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\training_dataset_builder.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\validation_dataset_checker.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\validation_production_switch.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\pipeline\pipeline_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\pipeline\processing_pipeline.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\registry\cleaning_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\registry\feature_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\registry\pipeline_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\registry\processing_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\registry\transformation_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\reports\cleaning_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\reports\feature_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\reports\pipeline_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\reports\transformation_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\transformation\transformation_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\transformation\transformation_rules.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\data_intelligence_engine\config\data_intelligence_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\data_intelligence_engine\registry\data_intelligence_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\data_intelligence_engine\reports\data_intelligence_test_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\data_intelligence_engine\__pycache__\data_intelligence_engine.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.367292
04_Data_Processing_AI\data_intelligence_engine\__pycache__\data_router.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.367292
04_Data_Processing_AI\data_intelligence_engine\__pycache__\model_interface.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.367292
04_Data_Processing_AI\dynamic_feature_weight_engine\config\weight_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\dynamic_feature_weight_engine\registry\weight_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\dynamic_feature_weight_engine\reports\dynamic_feature_weight_test_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\dynamic_feature_weight_engine\__pycache__\model_weight_manager.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.367292
04_Data_Processing_AI\dynamic_feature_weight_engine\__pycache__\weight_calculator.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.367292
04_Data_Processing_AI\dynamic_feature_weight_engine\__pycache__\weight_engine.cpython-312.pyc,UNKNOWN,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\dixon_coles_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\dixon_coles_feature_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\elo_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\elo_feature_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\fusion_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\fusion_feature_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\poisson_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\poisson_feature_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\xgboost_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\adapters\xgboost_feature_adapter.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\catalog\feature_catalog.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\database_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\database_runtime.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\database_service_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\environment_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\feature_store_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\ingestion_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\intelligent_feature_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\match_data_runtime.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\postgres_runtime_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\production_feature_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\config\training_dataset_config.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\migrations\V2.1_create_historical_feature_tables.sql,KEEP,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\registry\adapter_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\registry\feature_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\ai_feature_dataset_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\database_migration_report.json,KEEP,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\database_runtime_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\data_promotion_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\feature_database_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\feature_dataset_generation_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\feature_pipeline_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\feature_store_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\feature_store_test_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\historical_feature_database_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\historical_feature_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\ingestion_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\intelligent_feature_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\model_feature_mapping_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\production_readiness_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\reports\training_dataset_report.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\schema\ai_feature_dataset_schema.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\schema\feature_schema.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\schema\historical_feature_schema.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\schema\match_dataset_schema.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\schema\match_schema.json,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\tests\ai_feature_dataset_test.py,DELETE_REVIEW,2026-07-28 21:09:30.367292
04_Data_Processing_AI\feature_store\tests\environment_flow_test.py,DELETE_REVIEW,2026-07-28 21:09:30.368289
04_Data_Processing_AI\feature_store\tests\feature_database_health_test.py,DELETE_REVIEW,2026-07-28 21:09:30.368289
