file,keyword
E:\football_v\04_Data_Processing_AI\feature_store\feature_model_registry.py,registry
E:\football_v\04_Data_Processing_AI\feature_store\feature_probability_schema.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\feature_probability_schema.py,dixon
E:\football_v\04_Data_Processing_AI\feature_store\feature_probability_schema.py,dixon_coles
E:\football_v\04_Data_Processing_AI\feature_store\feature_probability_schema.py,poisson
E:\football_v\04_Data_Processing_AI\feature_store\feature_probability_schema.py,xgboost
E:\football_v\04_Data_Processing_AI\feature_store\feature_probability_schema.py,XGB
E:\football_v\04_Data_Processing_AI\feature_store\feature_registry.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\feature_registry.py,dixon
E:\football_v\04_Data_Processing_AI\feature_store\feature_registry.py,poisson
E:\football_v\04_Data_Processing_AI\feature_store\feature_registry.py,xgboost
E:\football_v\04_Data_Processing_AI\feature_store\feature_registry.py,XGB
E:\football_v\04_Data_Processing_AI\feature_store\feature_registry.py,model
E:\football_v\04_Data_Processing_AI\feature_store\feature_registry.py,registry
E:\football_v\04_Data_Processing_AI\feature_store\historical_feature_registry.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\historical_feature_registry.py,registry
E:\football_v\04_Data_Processing_AI\feature_store\historical_feature_table_creator.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\historical_feature_table_creator.py,model
E:\football_v\04_Data_Processing_AI\feature_store\model_feedback_collector.py,model
E:\football_v\04_Data_Processing_AI\feature_store\model_feedback_collector.py,predict
E:\football_v\04_Data_Processing_AI\feature_store\model_training_exporter.py,model
E:\football_v\04_Data_Processing_AI\feature_store\model_training_exporter.py,train
E:\football_v\04_Data_Processing_AI\feature_store\prediction_error_analyzer.py,predict
E:\football_v\04_Data_Processing_AI\feature_store\training_dataset_builder.py,train
E:\football_v\04_Data_Processing_AI\feature_store\adapters\dixon_coles_adapter.py,dixon
E:\football_v\04_Data_Processing_AI\feature_store\adapters\dixon_coles_adapter.py,model
E:\football_v\04_Data_Processing_AI\feature_store\adapters\dixon_coles_feature_adapter.py,dixon
E:\football_v\04_Data_Processing_AI\feature_store\adapters\dixon_coles_feature_adapter.py,dixon_coles
E:\football_v\04_Data_Processing_AI\feature_store\adapters\elo_adapter.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\adapters\elo_adapter.py,model
E:\football_v\04_Data_Processing_AI\feature_store\adapters\elo_feature_adapter.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\adapters\fusion_adapter.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\adapters\fusion_adapter.py,dixon
E:\football_v\04_Data_Processing_AI\feature_store\adapters\fusion_adapter.py,poisson
E:\football_v\04_Data_Processing_AI\feature_store\adapters\fusion_adapter.py,xgboost
E:\football_v\04_Data_Processing_AI\feature_store\adapters\fusion_adapter.py,XGB
E:\football_v\04_Data_Processing_AI\feature_store\adapters\fusion_adapter.py,model
E:\football_v\04_Data_Processing_AI\feature_store\adapters\poisson_adapter.py,poisson
E:\football_v\04_Data_Processing_AI\feature_store\adapters\poisson_adapter.py,model
E:\football_v\04_Data_Processing_AI\feature_store\adapters\poisson_feature_adapter.py,poisson
E:\football_v\04_Data_Processing_AI\feature_store\adapters\xgboost_adapter.py,xgboost
E:\football_v\04_Data_Processing_AI\feature_store\adapters\xgboost_adapter.py,XGB
E:\football_v\04_Data_Processing_AI\feature_store\adapters\xgboost_adapter.py,model
E:\football_v\04_Data_Processing_AI\feature_store\adapters\xgboost_feature_adapter.py,xgboost
E:\football_v\04_Data_Processing_AI\feature_store\adapters\xgboost_feature_adapter.py,XGB
E:\football_v\04_Data_Processing_AI\feature_store\tests\ai_feature_dataset_test.py,model
E:\football_v\04_Data_Processing_AI\feature_store\tests\feature_ingestion_test.py,registry
E:\football_v\04_Data_Processing_AI\feature_store\tests\feature_store_test.py,registry
E:\football_v\04_Data_Processing_AI\feature_store\tests\feature_store_v3.0_full_test.py,model
E:\football_v\04_Data_Processing_AI\feature_store\tests\feature_store_v3.0_full_test.py,predict
E:\football_v\04_Data_Processing_AI\feature_store\tests\historical_feature_store_test.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\tests\historical_feature_store_test.py,registry
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,elo
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,dixon
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,dixon_coles
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,poisson
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,xgboost
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,XGB
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,model
E:\football_v\04_Data_Processing_AI\feature_store\tests\model_feature_adapter_test.py,registry
E:\football_v\04_Data_Processing_AI\feature_store\tests\training_dataset_pipeline_test.py,model
E:\football_v\04_Data_Processing_AI\feature_store\tests\training_dataset_pipeline_test.py,train
E:\football_v\05_AI_Intelligence_Layer\FUSION_DECISION_ENGINE\fusion_engine.py,model
E:\football_v\05_AI_Intelligence_Layer\MODEL_ADAPTER_FRAMEWORK\adapter_base.py,train
E:\football_v\05_AI_Intelligence_Layer\MODEL_ADAPTER_FRAMEWORK\adapter_base.py,predict
E:\football_v\05_AI_Intelligence_Layer\MODEL_ADAPTER_FRAMEWORK\adapter_base.py,evaluate
E:\football_v\05_AI_Intelligence_Layer\MODEL_EVALUATION_ENGINE\evaluator.py,predict
E:\football_v\05_AI_Intelligence_Layer\MODEL_EVALUATION_ENGINE\evaluator.py,evaluate
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_catalog.py,elo
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_catalog.py,dixon
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_catalog.py,poisson
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_catalog.py,xgboost
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_catalog.py,XGB
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_catalog.py,model
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_registry.py,elo
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_registry.py,dixon
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_registry.py,poisson
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_registry.py,xgboost
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_registry.py,XGB
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_registry.py,model
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_registry.py,registry
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_status_manager.py,model
E:\football_v\05_AI_Intelligence_Layer\MODEL_REGISTRY\model_version_manager.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_interface.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_interface.py,train
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_interface.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_interface.py,evaluate
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_loader.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_loader.py,load_model
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_registry.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_registry.py,registry
E:\football_v\05_MODEL_AI\MODEL_LAYER\model_runtime.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\backtest\backtest_engine.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\backtest\model_accuracy_report.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\backtest\prediction_tracker.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\backtest\roi_analyzer.py,fit
E:\football_v\05_MODEL_AI\MODEL_LAYER\fusion\fusion_engine.py,elo
E:\football_v\05_MODEL_AI\MODEL_LAYER\fusion\fusion_engine.py,dixon
E:\football_v\05_MODEL_AI\MODEL_LAYER\fusion\fusion_engine.py,poisson
E:\football_v\05_MODEL_AI\MODEL_LAYER\fusion\fusion_engine.py,xgboost
E:\football_v\05_MODEL_AI\MODEL_LAYER\fusion\fusion_engine.py,XGB
E:\football_v\05_MODEL_AI\MODEL_LAYER\fusion\fusion_engine.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\fusion\fusion_engine.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\dixon_coles_model.py,dixon
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\dixon_coles_model.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\dixon_coles_model.py,train
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\dixon_coles_model.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,elo
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,train
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\elo_model.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\poisson_model.py,poisson
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\poisson_model.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\poisson_model.py,train
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\poisson_model.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\xgboost_model.py,xgboost
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\xgboost_model.py,XGB
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\xgboost_model.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\xgboost_model.py,train
E:\football_v\05_MODEL_AI\MODEL_LAYER\models\xgboost_model.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,elo
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,dixon
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,dixon_coles
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,poisson
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,xgboost
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,XGB
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,model
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,predict
E:\football_v\05_MODEL_AI\MODEL_LAYER\tests\model_layer_v1.3_full_test.py,registry
E:\football_v\06_PREDICTION_ENGINE\goal_distribution.py,poisson
E:\football_v\06_PREDICTION_ENGINE\market_probability_compare.py,model
E:\football_v\06_PREDICTION_ENGINE\prediction_interface.py,predict
E:\football_v\06_PREDICTION_ENGINE\prediction_registry.py,predict
E:\football_v\06_PREDICTION_ENGINE\prediction_registry.py,registry
E:\football_v\06_PREDICTION_ENGINE\prediction_runtime.py,predict
E:\football_v\06_PREDICTION_ENGINE\prediction_service.py,model
E:\football_v\06_PREDICTION_ENGINE\prediction_service.py,predict
E:\football_v\06_PREDICTION_ENGINE\probability_engine.py,model
E:\football_v\06_PREDICTION_ENGINE\probability_engine.py,predict
E:\football_v\06_PREDICTION_ENGINE\score_prediction_engine.py,predict
E:\football_v\06_PREDICTION_ENGINE\value_analyzer.py,model
E:\football_v\06_PREDICTION_ENGINE\tests\prediction_engine_v1.3_full_test.py,predict
E:\football_v\06_PREDICTION_ENGINE\tests\prediction_engine_v1.3_full_test.py,registry
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\connector_manager.py,elo
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\connector_manager.py,dixon
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\connector_manager.py,poisson
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\connector_manager.py,xgboost
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\connector_manager.py,XGB
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\connector_manager.py,model
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\dixon_coles_connector.py,dixon
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\elo_connector.py,elo
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\poisson_connector.py,poisson
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\xgboost_connector.py,xgboost
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\advanced_model_connector\xgboost_connector.py,XGB
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\model_connector\model_connector.py,elo
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\model_connector\model_connector.py,dixon
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\model_connector\model_connector.py,poisson
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\model_connector\model_connector.py,xgboost
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\model_connector\model_connector.py,XGB
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\model_connector\model_connector.py,model
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\prediction_api\api_service.py,predict
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\probability_engine\probability_fusion.py,model
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\real_probability_engine\fusion_calculator.py,model
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\regular_time_prediction\prediction_engine.py,predict
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\risk_engine\risk_manager.py,evaluate
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\risk_intelligence_engine\model_conflict.py,model
E:\football_v\06_PREDICTION_INTELLIGENCE_ENGINE\score_prediction\score_predictor.py,predict
E:\football_v\07_AI_ORCHESTRATION_LAYER\model_router\model_selector.py,model
E:\football_v\07_AI_ORCHESTRATION_LAYER\model_router\router.py,elo
E:\football_v\07_AI_ORCHESTRATION_LAYER\model_router\router.py,dixon
E:\football_v\07_AI_ORCHESTRATION_LAYER\model_router\router.py,poisson
E:\football_v\07_AI_ORCHESTRATION_LAYER\model_router\router.py,xgboost
E:\football_v\07_AI_ORCHESTRATION_LAYER\model_router\router.py,XGB
E:\football_v\07_AI_ORCHESTRATION_LAYER\model_router\router.py,model
E:\football_v\07_BACKTEST_AI\accuracy_evaluator.py,predict
E:\football_v\07_BACKTEST_AI\backtest_engine.py,predict
E:\football_v\07_BACKTEST_AI\backtest_engine.py,evaluate
E:\football_v\07_BACKTEST_AI\confidence_evaluator.py,evaluate
E:\football_v\07_BACKTEST_AI\model_feedback.py,model
E:\football_v\07_BACKTEST_AI\model_feedback.py,predict
E:\football_v\07_BACKTEST_AI\prediction_result_loader.py,predict
E:\football_v\07_BACKTEST_AI\probability_evaluator.py,predict
E:\football_v\07_BACKTEST_AI\probability_evaluator.py,evaluate
E:\football_v\07_BACKTEST_AI\roi_tracker.py,fit
E:\football_v\07_BACKTEST_AI\strategy_performance.py,evaluate
E:\football_v\07_BACKTEST_AI\tests\backtest_system_v1.3_full_test.py,model
E:\football_v\07_BACKTEST_AI\tests\backtest_system_v1.3_full_test.py,predict
E:\football_v\07_BACKTEST_SYSTEM\backtest_engine\backtest_engine.py,predict
E:\football_v\07_BACKTEST_SYSTEM\model_evaluation\model_accuracy.py,model
E:\football_v\07_BACKTEST_SYSTEM\model_evaluation\model_accuracy.py,predict
E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,elo
E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,dixon
E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,poisson
E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,xgboost
E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,XGB
E:\football_v\07_BACKTEST_SYSTEM\tests\backtest_system_test.py,model
E:\football_v\08_DECISION_ENGINE\bankroll_manager.py,fit
E:\football_v\08_DECISION_ENGINE\bet_selection_engine.py,model
E:\football_v\08_DECISION_ENGINE\decision_engine.py,predict
E:\football_v\08_DECISION_ENGINE\decision_interface.py,predict
E:\football_v\08_DECISION_ENGINE\decision_registry.py,registry
E:\football_v\08_DECISION_ENGINE\value_filter_engine.py,model
E:\football_v\08_DECISION_ENGINE\tests\decision_engine_v1.3_full_test.py,registry
E:\football_v\08_DECISION_INTELLIGENCE_LAYER\explanation_engine\explanation_manager.py,model
E:\football_v\08_DECISION_INTELLIGENCE_LAYER\explanation_engine\model_explainer.py,model
E:\football_v\08_DECISION_INTELLIGENCE_LAYER\handicap_interface\handicap_adapter.py,model
E:\football_v\08_DECISION_INTELLIGENCE_LAYER\handicap_interface\handicap_connector.py,model
E:\football_v\08_DECISION_INTELLIGENCE_LAYER\market_risk_interface\market_risk_adapter.py,model
E:\football_v\08_DECISION_INTELLIGENCE_LAYER\raw_output_engine\raw_output_manager.py,model
E:\football_v\08_DECISION_LAYER\engine\decision_engine_V2.4.py,evaluate
E:\football_v\09_AI_ORCHESTRATION_LAYER\auto_report_generator.py,model
E:\football_v\09_AI_ORCHESTRATION_LAYER\auto_report_generator.py,predict
E:\football_v\09_AI_ORCHESTRATION_LAYER\model_router.py,elo
E:\football_v\09_AI_ORCHESTRATION_LAYER\model_router.py,dixon
E:\football_v\09_AI_ORCHESTRATION_LAYER\model_router.py,dixon_coles
E:\football_v\09_AI_ORCHESTRATION_LAYER\model_router.py,poisson
E:\football_v\09_AI_ORCHESTRATION_LAYER\model_router.py,xgboost
E:\football_v\09_AI_ORCHESTRATION_LAYER\model_router.py,XGB
E:\football_v\09_AI_ORCHESTRATION_LAYER\model_router.py,model
E:\football_v\09_AI_ORCHESTRATION_LAYER\tests\orchestration_layer_v1.3_full_test.py,model
E:\football_v\09_APPLICATION_LAYER\api\prediction_api.py,predict
E:\football_v\09_MODEL_EXPLANATION_ENGINE\dixon_coles_explainer\dixon_coles_explainer.py,dixon
E:\football_v\09_MODEL_EXPLANATION_ENGINE\dixon_coles_explainer\dixon_coles_explainer.py,model
E:\football_v\09_MODEL_EXPLANATION_ENGINE\elo_explainer\elo_explainer.py,elo
E:\football_v\09_MODEL_EXPLANATION_ENGINE\elo_explainer\elo_explainer.py,model
E:\football_v\09_MODEL_EXPLANATION_ENGINE\fusion_explainer\fusion_explainer.py,model
E:\football_v\09_MODEL_EXPLANATION_ENGINE\poisson_explainer\poisson_explainer.py,poisson
E:\football_v\09_MODEL_EXPLANATION_ENGINE\poisson_explainer\poisson_explainer.py,model
E:\football_v\09_MODEL_EXPLANATION_ENGINE\xgboost_explainer\xgboost_explainer.py,xgboost
E:\football_v\09_MODEL_EXPLANATION_ENGINE\xgboost_explainer\xgboost_explainer.py,XGB
E:\football_v\09_MODEL_EXPLANATION_ENGINE\xgboost_explainer\xgboost_explainer.py,model
E:\football_v\09_Prediction_System\model_result_adapter.py,model
E:\football_v\09_Prediction_System\prediction_history.py,predict
E:\football_v\09_Prediction_System\prediction_monitor.py,predict
E:\football_v\09_Prediction_System\prediction_pipeline.py,predict
E:\football_v\09_Prediction_System\prediction_report_generator.py,predict
E:\football_v\09_Prediction_System\prediction_service_adapter.py,predict
E:\football_v\09_Prediction_System\score_adapter.py,predict
E:\football_v\09_Prediction_System\tests\test_phase2_adapter.py,model
E:\football_v\09_Prediction_System\tests\test_prediction_system.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\adaptive_parameter_learning.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\auto_upgrade_manager.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\change_risk_assessor.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\decision_logger.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\dynamic_weight_adjuster.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\error_analysis_engine.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\failure_prediction_engine.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\future_risk_simulator.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_change_tracker.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_self_optimizer.py,elo
E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_self_optimizer.py,dixon
E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_self_optimizer.py,poisson
E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_self_optimizer.py,xgboost
E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_self_optimizer.py,XGB
E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_self_optimizer.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_history.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_result_predictor.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\parameter_tuner.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\prediction_explanation_engine.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\risk_gate.py,evaluate
E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_confidence_evaluator.py,evaluate
E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_evolution_manager.py,evaluate
E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_4_full_test.py,model
E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_4_batch_full_test.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_8_batch_full_test.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v3_0_batch_full_test.py,predict
E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\optimization_suggestion_v1_1_full_test.py,model
E:\football_v\10_INTEGRATION_LAYER\test\full_pipeline_test.py,model
E:\football_v\10_INTEGRATION_LAYER\test\full_pipeline_test.py,predict
E:\football_v\10_INTEGRATION_LAYER\test\model_connection_test.py,elo
E:\football_v\10_INTEGRATION_LAYER\test\model_connection_test.py,dixon
E:\football_v\10_INTEGRATION_LAYER\test\model_connection_test.py,poisson
E:\football_v\10_INTEGRATION_LAYER\test\model_connection_test.py,xgboost
E:\football_v\10_INTEGRATION_LAYER\test\model_connection_test.py,XGB
E:\football_v\10_INTEGRATION_LAYER\test\model_connection_test.py,model
E:\football_v\10_MARKET_INTELLIGENCE_LAYER\handicap_model\handicap_engine.py,model
E:\football_v\10_MARKET_INTELLIGENCE_LAYER\market_risk_model\risk_engine.py,model
E:\football_v\116_REAL_MATCH_PIPELINE\module.py,predict
E:\football_v\117_FEATURE_AUTO_GENERATOR\module.py,predict
E:\football_v\118_MODEL_INFERENCE_SERVICE\module.py,model
E:\football_v\118_MODEL_INFERENCE_SERVICE\module.py,predict
E:\football_v\119_PREDICTION_OUTPUT_SERVICE\module.py,predict
E:\football_v\11_AI_ORCHESTRATION_LAYER\model_scheduler\scheduler.py,model
E:\football_v\11_System_Intelligence\ai_prediction_os.py,predict
E:\football_v\11_System_Intelligence\decision_context.py,model
E:\football_v\11_System_Intelligence\decision_fusion.py,model
E:\football_v\11_System_Intelligence\dixon_coles_model.py,dixon
E:\football_v\11_System_Intelligence\dixon_coles_model.py,model
E:\football_v\11_System_Intelligence\dixon_coles_trainer.py,dixon
E:\football_v\11_System_Intelligence\dixon_coles_trainer.py,dixon_coles
E:\football_v\11_System_Intelligence\dixon_coles_trainer.py,model
E:\football_v\11_System_Intelligence\dixon_coles_trainer.py,train
E:\football_v\11_System_Intelligence\dynamic_weight_engine.py,elo
E:\football_v\11_System_Intelligence\dynamic_weight_engine.py,dixon
E:\football_v\11_System_Intelligence\dynamic_weight_engine.py,poisson
E:\football_v\11_System_Intelligence\dynamic_weight_engine.py,xgboost
E:\football_v\11_System_Intelligence\dynamic_weight_engine.py,XGB
E:\football_v\11_System_Intelligence\elo_engine.py,elo
E:\football_v\11_System_Intelligence\elo_trainer.py,elo
E:\football_v\11_System_Intelligence\elo_trainer.py,model
E:\football_v\11_System_Intelligence\elo_trainer.py,train
E:\football_v\11_System_Intelligence\evolution_engine.py,predict
E:\football_v\11_System_Intelligence\intelligence_fusion_engine.py,model
E:\football_v\11_System_Intelligence\knowledge_memory_bridge.py,predict
E:\football_v\11_System_Intelligence\match_prediction_engine.py,predict
E:\football_v\11_System_Intelligence\memory_adapter.py,predict
E:\football_v\11_System_Intelligence\model_accuracy_memory.py,model
E:\football_v\11_System_Intelligence\model_adjustment_engine.py,model
E:\football_v\11_System_Intelligence\model_conflict_detector.py,model
E:\football_v\11_System_Intelligence\model_fusion_core.py,model
E:\football_v\11_System_Intelligence\model_observer.py,elo
E:\football_v\11_System_Intelligence\model_observer.py,model
E:\football_v\11_System_Intelligence\model_optimizer.py,elo
E:\football_v\11_System_Intelligence\model_optimizer.py,dixon
E:\football_v\11_System_Intelligence\model_optimizer.py,dixon_coles
E:\football_v\11_System_Intelligence\model_optimizer.py,poisson
E:\football_v\11_System_Intelligence\model_optimizer.py,xgboost
E:\football_v\11_System_Intelligence\model_optimizer.py,XGB
E:\football_v\11_System_Intelligence\model_optimizer.py,model
E:\football_v\11_System_Intelligence\model_weight_optimizer.py,elo
E:\football_v\11_System_Intelligence\model_weight_optimizer.py,dixon
E:\football_v\11_System_Intelligence\model_weight_optimizer.py,dixon_coles
E:\football_v\11_System_Intelligence\model_weight_optimizer.py,poisson
E:\football_v\11_System_Intelligence\model_weight_optimizer.py,xgboost
E:\football_v\11_System_Intelligence\model_weight_optimizer.py,XGB
E:\football_v\11_System_Intelligence\model_weight_optimizer.py,model
E:\football_v\11_System_Intelligence\poisson_model.py,poisson
E:\football_v\11_System_Intelligence\poisson_model.py,model
E:\football_v\11_System_Intelligence\poisson_trainer.py,poisson
E:\football_v\11_System_Intelligence\poisson_trainer.py,model
E:\football_v\11_System_Intelligence\poisson_trainer.py,train
E:\football_v\11_System_Intelligence\prediction_agent.py,predict
E:\football_v\11_System_Intelligence\prediction_evaluator.py,predict
E:\football_v\11_System_Intelligence\prediction_evaluator.py,evaluate
E:\football_v\11_System_Intelligence\prediction_report.py,predict
E:\football_v\11_System_Intelligence\prediction_report_generator.py,predict
E:\football_v\11_System_Intelligence\probability_fusion_engine.py,elo
E:\football_v\11_System_Intelligence\probability_fusion_engine.py,poisson
E:\football_v\11_System_Intelligence\probability_fusion_engine.py,xgboost
E:\football_v\11_System_Intelligence\probability_fusion_engine.py,XGB
E:\football_v\11_System_Intelligence\probability_fusion_engine.py,model
E:\football_v\11_System_Intelligence\profit_tracker.py,fit
E:\football_v\11_System_Intelligence\reasoning_engine.py,evaluate
E:\football_v\11_System_Intelligence\reasoning_rules.py,evaluate
E:\football_v\11_System_Intelligence\score_prediction_engine.py,predict
E:\football_v\11_System_Intelligence\team_strength_engine.py,evaluate
E:\football_v\11_System_Intelligence\xgboost_predictor.py,xgboost
E:\football_v\11_System_Intelligence\xgboost_predictor.py,XGB
E:\football_v\11_System_Intelligence\xgboost_predictor.py,model
E:\football_v\11_System_Intelligence\xgboost_predictor.py,predict
E:\football_v\11_System_Intelligence\xgboost_trainer.py,xgboost
